mode,seed,noise,failures,failure_rate,correction_budget,latency_ms,final_instability
event_gated_duj,18,0.1,683,0.0683,789806,2060.9026470046956,0.0781
event_gated_duj,19,0.1,767,0.0767,789908,2060.1288999896497,0.071
event_gated_duj,20,0.1,747,0.0747,790774,2061.215309018735,0.0864
event_gated_duj,21,0.1,720,0.072,791251,2060.7042869960424,0.0772
event_gated_duj,22,0.1,741,0.0741,791848,2059.192034008447,0.0676
event_gated_duj,23,0.1,743,0.0743,789848,2058.636914996896,0.0837
event_gated_duj,24,0.1,764,0.0764,791732,2060.146496980451,0.083
event_gated_duj,25,0.1,786,0.0786,788980,2059.5570409786887,0.0777
event_gated_duj,26,0.1,711,0.0711,790385,2059.895949991187,0.0842
event_gated_duj,27,0.1,773,0.0773,791350,2060.52295898553,0.0823
event_gated_duj,28,0.1,744,0.0744,790255,2060.34749202081,0.0881
event_gated_duj,29,0.1,739,0.0739,791140,2060.173850011779,0.0872
event_gated_duj,30,0.1,764,0.0764,793580,2060.464277979918,0.079
event_gated_duj,31,0.1,724,0.0724,787919,2060.067656013416,0.0813
event_gated_duj,32,0.1,773,0.0773,790741,2060.436325991759,0.0732
event_gated_duj,33,0.1,743,0.0743,791090,2059.481614996912,0.09
event_gated_duj,34,0.1,764,0.0764,789126,2059.000224020565,0.0745
event_gated_duj,35,0.1,753,0.0753,791519,2061.1185820016544,0.0744
event_gated_duj,36,0.1,732,0.0732,791164,2061.4011049910914,0.0684
event_gated_duj,37,0.1,754,0.0754,790288,2060.242614999879,0.0854
event_gated_duj,38,0.1,799,0.0799,790187,2059.661542007234,0.0821
event_gated_duj,39,0.1,785,0.0785,790485,2059.561275993474,0.0823
event_gated_duj,40,0.1,775,0.0775,789901,2061.2230190017726,0.0784
event_gated_duj,41,0.1,728,0.0728,794967,2060.5380720226094,0.0816
event_gated_duj,42,0.1,793,0.0793,792297,2060.092264000559,0.085
event_gated_duj,43,0.1,770,0.077,791491,2060.066398989875,0.0737
event_gated_duj,44,0.1,746,0.0746,790745,2059.6075670036953,0.0794
event_gated_duj,45,0.1,760,0.076,790156,2060.0792769982945,0.0839
event_gated_duj,46,0.1,781,0.0781,791235,2060.634346998995,0.0783
event_gated_duj,47,0.1,767,0.0767,789615,2059.8256530065555,0.0872
event_gated_duj,48,0.1,747,0.0747,790344,2059.625800990034,0.0853
event_gated_duj,49,0.1,739,0.0739,791651,2059.928034985205,0.0802
control,0,0.3,9960,0.996,0,1361.2812580249738,0.9182
control,1,0.3,9970,0.997,0,1360.7849410036579,0.9147
control,2,0.3,9961,0.9961,0,1360.3056149731856,0.9158
control,3,0.3,9966,0.9966,0,1361.077348003164,0.9181
control,4,0.3,9965,0.9965,0,1360.7640409900341,0.9131
control,5,0.3,9968,0.9968,0,1359.7587229742203,0.9146
control,6,0.3,9960,0.996,0,1359.7877889988013,0.9199
control,7,0.3,9956,0.9956,0,1359.7792549990118,0.9197
control,8,0.3,9973,0.9973,0,1359.4446030037943,0.9219
control,9,0.3,9954,0.9954,0,1360.1007179822773,0.9196
control,10,0.3,9957,0.9957,0,1360.3263630066067,0.9219
control,11,0.3,9962,0.9962,0,1359.8776610160712,0.9165
control,12,0.3,9971,0.9971,0,1359.7294770006556,0.9151
control,13,0.3,9968,0.9968,0,1360.4079599899705,0.9206
control,14,0.3,9966,0.9966,0,1359.5400839985814,0.9148
control,15,0.3,9956,0.9956,0,1359.2590979824308,0.9134
control,16,0.3,9960,0.996,0,1358.9751030085608,0.9127
control,17,0.3,9954,0.9954,0,1359.4356620160397,0.9141
control,18,0.3,9959,0.9959,0,1359.9444789870176,0.9145
control,19,0.3,9962,0.9962,0,1360.1602360140532,0.9174
control,20,0.3,9961,0.9961,0,1359.5195950183552,0.9153
control,21,0.3,9956,0.9956,0,1360.4500819928944,0.914
control,22,0.3,9955,0.9955,0,1360.361800994724,0.9185
control,23,0.3,9955,0.9955,0,1359.5892880111933,0.9165
control,24,0.3,9951,0.9951,0,1359.780500002671,0.9198
control,25,0.3,9972,0.9972,0,1360.0924799975473,0.9208
control,26,0.3,9953,0.9953,0,1360.379149991786,0.9169
control,27,0.3,9951,0.9951,0,1360.1895890024025,0.9152
control,28,0.3,9964,0.9964,0,1359.9978180136532,0.9138
control,29,0.3,9958,0.9958,0,1360.232871986227,0.9171
control,30,0.3,9966,0.9966,0,1359.6383099793456,0.9162
control,31,0.3,9964,0.9964,0,1360.6951360125095,0.9164
control,32,0.3,9967,0.9967,0,1360.7639450056013,0.9172
control,33,0.3,9959,0.9959,0,1360.1371599943377,0.9153
control,34,0.3,9956,0.9956,0,1360.1145450084005,0.9212
control,35,0.3,9963,0.9963,0,1360.3040290181525,0.9185
control,36,0.3,9965,0.9965,0,1359.4972410064656,0.917
control,37,0.3,9969,0.9969,0,1360.7678929984104,0.9151
control,38,0.3,9960,0.996,0,1361.0098889912479,0.915
control,39,0.3,9964,0.9964,0,1359.7441820020322,0.9148
control,40,0.3,9960,0.996,0,1360.4268910130486,0.9115
control,41,0.3,9949,0.9949,0,1360.7166940055322,0.9161
control,42,0.3,9958,0.9958,0,1360.4469390120357,0.9156
control,43,0.3,9969,0.9969,0,1360.2500169945415,0.9149
control,44,0.3,9964,0.9964,0,1360.8450100000482,0.912
control,45,0.3,9969,0.9969,0,1360.07399999653,0.914
control,46,0.3,9969,0.9969,0,1360.1435449963901,0.9168
control,47,0.3,9957,0.9957,0,1360.5016699875705,0.9174
control,48,0.3,9962,0.9962,0,1359.7814129898325,0.9246
control,49,0.3,9964,0.9964,0,1360.3266130085103,0.9141
continuous_supervision,0,0.3,2,0.0002,8738237,2490.5071939865593,0.023
continuous_supervision,1,0.3,0,0.0,8742531,2489.9341580166947,0.0223
continuous_supervision,2,0.3,0,0.0,8737767,2488.025516999187,0.0216
continuous_supervision,3,0.3,0,0.0,8739816,2487.6801319769584,0.0216
continuous_supervision,4,0.3,3,0.0003,8739286,2490.124322997872,0.0226
continuous_supervision,5,0.3,0,0.0,8737192,2489.34677199577,0.0219
continuous_supervision,6,0.3,2,0.0002,8740660,2490.0651780189946,0.022
continuous_supervision,7,0.3,0,0.0,8742587,2490.5112920096144,0.0214
continuous_supervision,8,0.3,1,0.0001,8743258,2489.3133800069336,0.0241
continuous_supervision,9,0.3,1,0.0001,8747215,2490.5139059992507,0.025
continuous_supervision,10,0.3,0,0.0,8740996,2488.0028539919294,0.0254
continuous_supervision,11,0.3,1,0.0001,8735831,2486.951409984613,0.0198
continuous_supervision,12,0.3,1,0.0001,8739919,2489.5039859984536,0.0234
continuous_supervision,13,0.3,3,0.0003,8740181,2488.452159013832,0.02
continuous_supervision,14,0.3,1,0.0001,8746494,2487.896334991092,0.0232
continuous_supervision,15,0.3,1,0.0001,8740965,2487.386722001247,0.0225
continuous_supervision,16,0.3,0,0.0,8742274,2488.6475980165415,0.023
continuous_supervision,17,0.3,1,0.0001,8741145,2489.993469003821,0.0227
continuous_supervision,18,0.3,0,0.0,8742892,2488.8428850099444,0.0243
continuous_supervision,19,0.3,0,0.0,8741750,2488.5074509948026,0.0218
continuous_supervision,20,0.3,1,0.0001,8738989,2488.7262629927136,0.0231
continuous_supervision,21,0.3,2,0.0002,8737176,2486.9323419989087,0.025
continuous_supervision,22,0.3,0,0.0,8737664,2488.593255984597,0.0221
continuous_supervision,23,0.3,2,0.0002,8738652,2488.3995190029964,0.0216
continuous_supervision,24,0.3,1,0.0001,8736473,2487.7334850025363,0.0237
continuous_supervision,25,0.3,1,0.0001,8740276,2488.3277589979116,0.0218
continuous_supervision,26,0.3,1,0.0001,8738411,2487.9477780195884,0.0236
continuous_supervision,27,0.3,1,0.0001,8737731,2490.26031800895,0.0226
continuous_supervision,28,0.3,3,0.0003,8739902,2488.1933990109246,0.0215
continuous_supervision,29,0.3,0,0.0,8736700,2488.394195010187,0.0228
continuous_supervision,30,0.3,0,0.0,8743328,2487.6861440134235,0.0223
continuous_supervision,31,0.3,0,0.0,8738399,2488.6995919805486,0.025
continuous_supervision,32,0.3,1,0.0001,8744244,2489.39120999421,0.0246
continuous_supervision,33,0.3,1,0.0001,8741448,2488.438835978741,0.0244
continuous_supervision,34,0.3,0,0.0,8744213,2488.472557015484,0.0256
continuous_supervision,35,0.3,2,0.0002,8746500,2489.27822499536,0.023
continuous_supervision,36,0.3,2,0.0002,8743002,2487.401356018381,0.0232
continuous_supervision,37,0.3,1,0.0001,8739898,2487.6493189949542,0.022
continuous_supervision,38,0.3,0,0.0,8737980,2488.6725260003004,0.0211
continuous_supervision,39,0.3,0,0.0,8748168,2488.5923879919574,0.0223
continuous_supervision,40,0.3,1,0.0001,8745697,2488.621787982993,0.0223
continuous_supervision,41,0.3,0,0.0,8739468,2488.44884801656,0.0218
continuous_supervision,42,0.3,3,0.0003,8737656,2488.2780209882185,0.0231
continuous_supervision,43,0.3,1,0.0001,8730887,2487.8797970013693,0.0229
continuous_supervision,44,0.3,0,0.0,8742569,2489.081919018645,0.023
continuous_supervision,45,0.3,1,0.0001,8740789,2487.630559015088,0.0238
continuous_supervision,46,0.3,2,0.0002,8738991,2488.325951999286,0.0261
continuous_supervision,47,0.3,0,0.0,8738718,2487.272614001995,0.024
continuous_supervision,48,0.3,0,0.0,8743609,2487.8931260027457,0.02
continuous_supervision,49,0.3,0,0.0,8742982,2487.3054590134416,0.0217
event_gated_no_cooccurrence,0,0.3,306,0.0306,6470952,2357.0416169823147,0.0571
event_gated_no_cooccurrence,1,0.3,345,0.0345,6469947,2356.4862360071857,0.0534
event_gated_no_cooccurrence,2,0.3,299,0.0299,6468037,2356.4362390025053,0.0553
event_gated_no_cooccurrence,3,0.3,315,0.0315,6468212,2356.202430994017,0.0536
event_gated_no_cooccurrence,4,0.3,288,0.0288,6470110,2357.4209960061125,0.0552
event_gated_no_cooccurrence,5,0.3,326,0.0326,6465091,2357.054578984389,0.0451
event_gated_no_cooccurrence,6,0.3,297,0.0297,6467308,2357.167272013612,0.0431
event_gated_no_cooccurrence,7,0.3,287,0.0287,6467142,2357.0877690217458,0.0463
event_gated_no_cooccurrence,8,0.3,335,0.0335,6468800,2357.6255890075117,0.0532
event_gated_no_cooccurrence,9,0.3,304,0.0304,6474017,2357.4708859960083,0.0454
event_gated_no_cooccurrence,10,0.3,284,0.0284,6467994,2357.012337015476,0.0394
event_gated_no_cooccurrence,11,0.3,283,0.0283,6467129,2356.6362540004775,0.0548
event_gated_no_cooccurrence,12,0.3,291,0.0291,6468098,2356.3861260190606,0.0528
event_gated_no_cooccurrence,13,0.3,307,0.0307,6461121,2355.210125009762,0.0538
event_gated_no_cooccurrence,14,0.3,305,0.0305,6472147,2356.339249992743,0.0409
event_gated_no_cooccurrence,15,0.3,295,0.0295,6467817,2358.833547012182,0.052
event_gated_no_cooccurrence,16,0.3,287,0.0287,6467828,2358.0641450244,0.0441
event_gated_no_cooccurrence,17,0.3,300,0.03,6472752,2357.1556379902177,0.0574
event_gated_no_cooccurrence,18,0.3,304,0.0304,6468156,2356.582687003538,0.0575
event_gated_no_cooccurrence,19,0.3,315,0.0315,6469604,2357.8791420150083,0.043
event_gated_no_cooccurrence,20,0.3,284,0.0284,6468112,2356.313536001835,0.0592
event_gated_no_cooccurrence,21,0.3,296,0.0296,6472846,2354.1627030062955,0.0491
event_gated_no_cooccurrence,22,0.3,297,0.0297,6469759,2354.324355983408,0.049
event_gated_no_cooccurrence,23,0.3,302,0.0302,6468611,2355.5369040113874,0.0483
event_gated_no_cooccurrence,24,0.3,301,0.0301,6471599,2355.383638991043,0.0449
event_gated_no_cooccurrence,25,0.3,291,0.0291,6465324,2357.179750018986,0.0422
event_gated_no_cooccurrence,26,0.3,329,0.0329,6469184,2356.5497420204338,0.0419
event_gated_no_cooccurrence,27,0.3,293,0.0293,6469261,2355.1083280181047,0.0469
event_gated_no_cooccurrence,28,0.3,289,0.0289,6465667,2354.686643986497,0.0536
event_gated_no_cooccurrence,29,0.3,284,0.0284,6462876,2354.419296985725,0.0426
event_gated_no_cooccurrence,30,0.3,296,0.0296,6468719,2353.276254987577,0.0457
event_gated_no_cooccurrence,31,0.3,288,0.0288,6464511,2353.9112910220865,0.0483
event_gated_no_cooccurrence,32,0.3,295,0.0295,6467635,2355.191519978689,0.0522
event_gated_no_cooccurrence,33,0.3,320,0.032,6470918,2355.7009539799765,0.0437
event_gated_no_cooccurrence,34,0.3,283,0.0283,6471607,2355.1452819956467,0.056
event_gated_no_cooccurrence,35,0.3,323,0.0323,6466868,2355.101041001035,0.0583
event_gated_no_cooccurrence,36,0.3,283,0.0283,6467519,2354.8340459819883,0.0434
event_gated_no_cooccurrence,37,0.3,310,0.031,6470120,2355.3396390052512,0.0533
event_gated_no_cooccurrence,38,0.3,321,0.0321,6464527,2355.308869999135,0.0584
event_gated_no_cooccurrence,39,0.3,303,0.0303,6465995,2355.3160240116995,0.0437
event_gated_no_cooccurrence,40,0.3,268,0.0268,6469468,2355.2244860038627,0.0398
event_gated_no_cooccurrence,41,0.3,300,0.03,6464478,2354.0115549985785,0.041
event_gated_no_cooccurrence,42,0.3,297,0.0297,6468983,2354.317721008556,0.0454
event_gated_no_cooccurrence,43,0.3,291,0.0291,6464677,2354.718062997563,0.0428
event_gated_no_cooccurrence,44,0.3,297,0.0297,6467987,2355.84005000419,0.0413
event_gated_no_cooccurrence,45,0.3,305,0.0305,6468758,2355.8683859882876,0.0472
event_gated_no_cooccurrence,46,0.3,316,0.0316,6469952,2356.1122130195145,0.0454
event_gated_no_cooccurrence,47,0.3,292,0.0292,6466532,2355.53500399692,0.053
event_gated_no_cooccurrence,48,0.3,287,0.0287,6466324,2355.0799409858882,0.06
event_gated_no_cooccurrence,49,0.3,281,0.0281,6468622,2354.8341610003263,0.0509
event_gated_duj,0,0.3,525,0.0525,827184,2133.326326002134,0.0658
event_gated_duj,1,0.3,525,0.0525,833106,2134.918972005835,0.0574
event_gated_duj,2,0.3,518,0.0518,829388,2133.3996330213267,0.0698
event_gated_duj,3,0.3,531,0.0531,831848,2134.0737999998964,0.0579
event_gated_duj,4,0.3,505,0.0505,827918,2133.030116005102,0.0609
event_gated_duj,5,0.3,533,0.0533,832361,2133.676796016516,0.065
event_gated_duj,6,0.3,506,0.0506,831443,2134.0093569888268,0.0513
event_gated_duj,7,0.3,573,0.0573,828016,2134.0071609884035,0.0545
event_gated_duj,8,0.3,512,0.0512,831246,2133.7131860200316,0.0539
event_gated_duj,9,0.3,568,0.0568,833419,2134.8218560160603,0.055
event_gated_duj,10,0.3,564,0.0564,831540,2133.815131994197,0.0648
event_gated_duj,11,0.3,520,0.052,830814,2134.415346023161,0.0605
event_gated_duj,12,0.3,526,0.0526,833188,2134.450173994992,0.0582
event_gated_duj,13,0.3,494,0.0494,831956,2133.64505401114,0.0437
event_gated_duj,14,0.3,490,0.049,830771,2133.4140230028424,0.0613
event_gated_duj,15,0.3,506,0.0506,830846,2133.810073020868,0.0569
event_gated_duj,16,0.3,535,0.0535,831679,2135.971624025842,0.0564
event_gated_duj,17,0.3,514,0.0514,828390,2133.639886014862,0.0585
event_gated_duj,18,0.3,481,0.0481,828468,2133.4234469977673,0.0596
event_gated_duj,19,0.3,513,0.0513,828688,2133.290753001347,0.0544
event_gated_duj,20,0.3,514,0.0514,829320,2133.934646990383,0.0637
event_gated_duj,21,0.3,490,0.049,829927,2133.618972991826,0.0557
event_gated_duj,22,0.3,504,0.0504,830386,2132.966783014126,0.0489
event_gated_duj,23,0.3,518,0.0518,829852,2134.162333997665,0.0632
event_gated_duj,24,0.3,547,0.0547,831184,2134.301452024374,0.0646
event_gated_duj,25,0.3,550,0.055,828737,2133.392104995437,0.0611
event_gated_duj,26,0.3,502,0.0502,830701,2133.423989987932,0.0666
event_gated_duj,27,0.3,545,0.0545,829868,2133.4042249945924,0.0664
event_gated_duj,28,0.3,510,0.051,829174,2133.5986709746066,0.0634
event_gated_duj,29,0.3,499,0.0499,829448,2132.8899030049797,0.0639
event_gated_duj,30,0.3,517,0.0517,832462,2134.0104439877905,0.0571
event_gated_duj,31,0.3,503,0.0503,827272,2134.098776994506,0.0585
event_gated_duj,32,0.3,530,0.053,830248,2133.6656940111425,0.0559
event_gated_duj,33,0.3,505,0.0505,830431,2134.2715059872717,0.068
event_gated_duj,34,0.3,547,0.0547,829085,2133.3512470009737,0.0558
event_gated_duj,35,0.3,499,0.0499,830939,2134.086053003557,0.0567
event_gated_duj,36,0.3,517,0.0517,830224,2134.185778995743,0.0532
event_gated_duj,37,0.3,543,0.0543,828504,2134.0272260131314,0.064
event_gated_duj,38,0.3,555,0.0555,830040,2134.307946980698,0.0649
event_gated_duj,39,0.3,565,0.0565,830286,2133.8963030138984,0.0624
event_gated_duj,40,0.3,525,0.0525,828539,2134.432738996111,0.0616
event_gated_duj,41,0.3,499,0.0499,833296,2133.6733129865024,0.0594
event_gated_duj,42,0.3,542,0.0542,830785,2135.1136669982225,0.0659
event_gated_duj,43,0.3,502,0.0502,830824,2135.2439839974977,0.0531
event_gated_duj,44,0.3,508,0.0508,830205,2135.436765005579,0.0613
event_gated_duj,45,0.3,502,0.0502,829521,2134.934464993421,0.062
event_gated_duj,46,0.3,558,0.0558,830243,2134.396769979503,0.0579
event_gated_duj,47,0.3,519,0.0519,829606,2134.805428009713,0.0638
event_gated_duj,48,0.3,488,0.0488,830327,2134.8161259957124,0.0675
event_gated_duj,49,0.3,503,0.0503,830202,2133.9878989965655,0.0611
control,0,0.5,9960,0.996,0,1375.9956689900719,0.9182
control,1,0.5,9970,0.997,0,1376.074107014574,0.9147
control,2,0.5,9961,0.9961,0,1375.5142939917278,0.9158
control,3,0.5,9966,0.9966,0,1375.3453039971646,0.9181
control,4,0.5,9965,0.9965,0,1375.1017519971356,0.9131
control,5,0.5,9968,0.9968,0,1376.0911799909081,0.9146
control,6,0.5,9960,0.996,0,1375.158562004799,0.9199
control,7,0.5,9956,0.9956,0,1374.9798749922775,0.9197
control,8,0.5,9973,0.9973,0,1375.9781350090634,0.9219
control,9,0.5,9954,0.9954,0,1376.1146859906148,0.9196
control,10,0.5,9957,0.9957,0,1374.8274369863793,0.9219
control,11,0.5,9962,0.9962,0,1374.117381987162,0.9165
control,12,0.5,9971,0.9971,0,1374.9615920241922,0.9151
control,13,0.5,9968,0.9968,0,1375.066781998612,0.9206
control,14,0.5,9966,0.9966,0,1375.1669469929766,0.9148
control,15,0.5,9956,0.9956,0,1374.960323999403,0.9134
control,16,0.5,9960,0.996,0,1375.5484340072144,0.9127
control,17,0.5,9954,0.9954,0,1375.6256880005822,0.9141
control,18,0.5,9959,0.9959,0,1375.523130001966,0.9145
control,19,0.5,9962,0.9962,0,1375.4725089820568,0.9174
control,20,0.5,9961,0.9961,0,1374.8771759856027,0.9153
control,21,0.5,9956,0.9956,0,1375.2163529861718,0.914
control,22,0.5,9955,0.9955,0,1375.238854001509,0.9185
control,23,0.5,9955,0.9955,0,1374.280218995409,0.9165
control,24,0.5,9951,0.9951,0,1375.7307740161195,0.9198
control,25,0.5,9972,0.9972,0,1374.9978709965944,0.9208
control,26,0.5,9953,0.9953,0,1375.1480839855503,0.9169
control,27,0.5,9951,0.9951,0,1375.3379469853826,0.9152
control,28,0.5,9964,0.9964,0,1375.0837399857119,0.9138
control,29,0.5,9958,0.9958,0,1375.396996998461,0.9171
control,30,0.5,9966,0.9966,0,1374.6152280073147,0.9162
control,31,0.5,9964,0.9964,0,1375.5662240146194,0.9164
control,32,0.5,9967,0.9967,0,1374.5610269834287,0.9172
control,33,0.5,9959,0.9959,0,1375.3043710021302,0.9153
control,34,0.5,9956,0.9956,0,1374.9928509932943,0.9212
control,35,0.5,9963,0.9963,0,1375.8526120218448,0.9185
control,36,0.5,9965,0.9965,0,1374.9141049920581,0.917
control,37,0.5,9969,0.9969,0,1375.6321360124275,0.9151
control,38,0.5,9960,0.996,0,1375.8106399909593,0.915
control,39,0.5,9964,0.9964,0,1374.9798139906488,0.9148
control,40,0.5,9960,0.996,0,1375.1264750026166,0.9115
control,41,0.5,9949,0.9949,0,1375.0471509993076,0.9161
control,42,0.5,9958,0.9958,0,1375.8305920055136,0.9156
control,43,0.5,9969,0.9969,0,1375.2893060154747,0.9149
control,44,0.5,9964,0.9964,0,1375.584130990319,0.912
control,45,0.5,9969,0.9969,0,1375.3643870004453,0.914
control,46,0.5,9969,0.9969,0,1374.995329999365,0.9168
control,47,0.5,9957,0.9957,0,1374.8176669760142,0.9174
control,48,0.5,9962,0.9962,0,1375.0900909944903,0.9246
control,49,0.5,9964,0.9964,0,1375.6630629941355,0.9141
continuous_supervision,0,0.5,2,0.0002,12312691,2517.909937974764,0.0262
continuous_supervision,1,0.5,0,0.0,12314677,2515.660762001062,0.0267
continuous_supervision,2,0.5,0,0.0,12309078,2515.539171989076,0.0284
continuous_supervision,3,0.5,0,0.0,12312931,2515.359311015345,0.0268
continuous_supervision,4,0.5,4,0.0004,12310491,2516.5055810066406,0.027
continuous_supervision,5,0.5,0,0.0,12313235,2515.372168010799,0.0276
continuous_supervision,6,0.5,2,0.0002,12313575,2515.6223920057528,0.025
continuous_supervision,7,0.5,1,0.0001,12317451,2514.78245499311,0.0257
continuous_supervision,8,0.5,2,0.0002,12316171,2514.9829820147716,0.0266
continuous_supervision,9,0.5,1,0.0001,12317130,2515.082836005604,0.0298
continuous_supervision,10,0.5,0,0.0,12313968,2515.0836799875833,0.0295
continuous_supervision,11,0.5,1,0.0001,12311978,2515.2279819885734,0.026
continuous_supervision,12,0.5,0,0.0,12312125,2513.8793000078294,0.0259
continuous_supervision,13,0.5,2,0.0002,12316129,2515.6910220102873,0.0252
continuous_supervision,14,0.5,1,0.0001,12317503,2514.6679450117517,0.028
continuous_supervision,15,0.5,1,0.0001,12313080,2514.6740060008597,0.026
continuous_supervision,16,0.5,0,0.0,12314446,2515.1466650131624,0.0265
continuous_supervision,17,0.5,1,0.0001,12313462,2515.021617989987,0.026
continuous_supervision,18,0.5,0,0.0,12318158,2514.833114022622,0.0277
continuous_supervision,19,0.5,0,0.0,12315159,2514.780134020839,0.0264
continuous_supervision,20,0.5,1,0.0001,12319573,2514.7917610011064,0.025
continuous_supervision,21,0.5,2,0.0002,12312751,2516.148659022292,0.0284
continuous_supervision,22,0.5,0,0.0,12309971,2516.2959689914715,0.0279
continuous_supervision,23,0.5,1,0.0001,12313215,2514.8318920109887,0.0264
continuous_supervision,24,0.5,1,0.0001,12312285,2514.840191026451,0.0288
continuous_supervision,25,0.5,1,0.0001,12310243,2514.8175139911473,0.0264
continuous_supervision,26,0.5,1,0.0001,12314416,2514.188268018188,0.0303
continuous_supervision,27,0.5,1,0.0001,12314303,2514.725407003425,0.0252
continuous_supervision,28,0.5,3,0.0003,12316814,2514.2363219929393,0.0249
continuous_supervision,29,0.5,0,0.0,12314140,2513.3704629843123,0.0261
continuous_supervision,30,0.5,0,0.0,12317742,2513.9704839966726,0.0275
continuous_supervision,31,0.5,1,0.0001,12313732,2513.8173079758417,0.0298
continuous_supervision,32,0.5,1,0.0001,12318190,2512.8990009834524,0.0283
continuous_supervision,33,0.5,1,0.0001,12315213,2514.286040997831,0.0302
continuous_supervision,34,0.5,1,0.0001,12317821,2512.3973499867134,0.029
continuous_supervision,35,0.5,2,0.0002,12316921,2514.0235949947964,0.0268
continuous_supervision,36,0.5,1,0.0001,12316587,2513.238473009551,0.0267
continuous_supervision,37,0.5,0,0.0,12311082,2513.4615910064895,0.0268
continuous_supervision,38,0.5,0,0.0,12313624,2513.3006389951333,0.0275
continuous_supervision,39,0.5,1,0.0001,12319932,2513.138757989509,0.0273
continuous_supervision,40,0.5,1,0.0001,12313385,2513.415893976344,0.0278
continuous_supervision,41,0.5,1,0.0001,12313905,2513.614303985378,0.0271
continuous_supervision,42,0.5,2,0.0002,12313849,2514.4346279848833,0.0274
continuous_supervision,43,0.5,1,0.0001,12316330,2513.213527010521,0.0243
continuous_supervision,44,0.5,0,0.0,12313192,2514.393346995348,0.0285
continuous_supervision,45,0.5,2,0.0002,12319412,2514.486574975308,0.0281
continuous_supervision,46,0.5,2,0.0002,12315679,2513.9101140084676,0.0298
continuous_supervision,47,0.5,2,0.0002,12315150,2513.852930016583,0.0277
continuous_supervision,48,0.5,0,0.0,12316044,2513.8616370095406,0.0248
continuous_supervision,49,0.5,0,0.0,12315269,2515.2346980175935,0.0257
event_gated_no_cooccurrence,0,0.5,255,0.0255,10196897,2514.7003839956596,0.051
event_gated_no_cooccurrence,1,0.5,268,0.0268,10197695,2513.564595981734,0.0552
event_gated_no_cooccurrence,2,0.5,269,0.0269,10192708,2513.742537004873,0.0557
event_gated_no_cooccurrence,3,0.5,278,0.0278,10192823,2515.015723009128,0.0484
event_gated_no_cooccurrence,4,0.5,248,0.0248,10194849,2513.3974500058684,0.0533
event_gated_no_cooccurrence,5,0.5,262,0.0262,10193558,2513.135753979441,0.0505
event_gated_no_cooccurrence,6,0.5,265,0.0265,10191271,2514.363342022989,0.0443
event_gated_no_cooccurrence,7,0.5,255,0.0255,10192762,2514.9570379871875,0.0487
event_gated_no_cooccurrence,8,0.5,258,0.0258,10194901,2514.6128220076207,0.0499
event_gated_no_cooccurrence,9,0.5,215,0.0215,10198040,2514.6461759868544,0.0488
event_gated_no_cooccurrence,10,0.5,248,0.0248,10194631,2513.44447399606,0.0441
event_gated_no_cooccurrence,11,0.5,239,0.0239,10192830,2514.322851988254,0.0521
event_gated_no_cooccurrence,12,0.5,240,0.024,10196044,2513.342307996936,0.0524
event_gated_no_cooccurrence,13,0.5,254,0.0254,10189610,2513.462752016494,0.0511
event_gated_no_cooccurrence,14,0.5,258,0.0258,10194562,2512.4302819895092,0.0465
event_gated_no_cooccurrence,15,0.5,243,0.0243,10194904,2513.948928011814,0.0528
event_gated_no_cooccurrence,16,0.5,234,0.0234,10192151,2513.8002439925913,0.0475
event_gated_no_cooccurrence,17,0.5,263,0.0263,10197010,2513.421929004835,0.0561
event_gated_no_cooccurrence,18,0.5,238,0.0238,10192758,2512.1303880005144,0.0521
event_gated_no_cooccurrence,19,0.5,255,0.0255,10193701,2514.086336013861,0.0457
event_gated_no_cooccurrence,20,0.5,231,0.0231,10193281,2513.4436750086024,0.0558
event_gated_no_cooccurrence,21,0.5,236,0.0236,10195524,2514.0589439834002,0.0534
event_gated_no_cooccurrence,22,0.5,238,0.0238,10194192,2514.5482209918555,0.0528
event_gated_no_cooccurrence,23,0.5,252,0.0252,10194856,2514.6453290071804,0.0497
event_gated_no_cooccurrence,24,0.5,231,0.0231,10197093,2513.8847609923687,0.0483
event_gated_no_cooccurrence,25,0.5,266,0.0266,10192076,2515.116971975658,0.0447
event_gated_no_cooccurrence,26,0.5,262,0.0262,10196912,2516.047843004344,0.0469
event_gated_no_cooccurrence,27,0.5,264,0.0264,10194367,2515.734821005026,0.0512
event_gated_no_cooccurrence,28,0.5,266,0.0266,10195788,2513.9854899898637,0.0527
event_gated_no_cooccurrence,29,0.5,256,0.0256,10185549,2513.9504639955703,0.0501
event_gated_no_cooccurrence,30,0.5,250,0.025,10197134,2514.4581320055295,0.0504
event_gated_no_cooccurrence,31,0.5,240,0.024,10194292,2513.930942019215,0.0493
event_gated_no_cooccurrence,32,0.5,244,0.0244,10196428,2514.221729012206,0.0513
event_gated_no_cooccurrence,33,0.5,263,0.0263,10196685,2514.8491300060414,0.0481
event_gated_no_cooccurrence,34,0.5,247,0.0247,10198136,2514.449261012487,0.0539
event_gated_no_cooccurrence,35,0.5,298,0.0298,10192502,2514.613011997426,0.0566
event_gated_no_cooccurrence,36,0.5,245,0.0245,10194008,2513.712331012357,0.0473
event_gated_no_cooccurrence,37,0.5,265,0.0265,10190141,2513.8066810031887,0.0521
event_gated_no_cooccurrence,38,0.5,235,0.0235,10189190,2513.566006004112,0.057
